Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Hospital Code                          _698c28""))",Chrome 129.0.0.0,,,03-10-2024 09:12:23,03-10-2024 09:12:24,0.274s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li""))",Chrome 129.0.0.0,,,03-10-2024 09:12:24,03-10-2024 09:12:24,0.295s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_User Management""))",Chrome 129.0.0.0,,,03-10-2024 09:12:24,03-10-2024 09:12:25,0.710s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_samplegmail.com_addUserBtn""))",Chrome 129.0.0.0,,,03-10-2024 09:12:25,03-10-2024 09:12:25,0.334s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_SELECT ONE_k-icon k-i-arrow-60-down""))",Chrome 129.0.0.0,,,03-10-2024 09:12:25,03-10-2024 09:12:26,0.526s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li_Dr. Erlinda P. Tolentino Medical Clinic _78c317""))",Chrome 129.0.0.0,,,03-10-2024 09:12:26,03-10-2024 09:12:26,0.491s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Username_Username""), ""patcheadmin3"")",Chrome 129.0.0.0,,,03-10-2024 09:12:26,03-10-2024 09:12:27,0.766s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 129.0.0.0,,,03-10-2024 09:12:27,03-10-2024 09:12:27,0.290s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Confirm password_ConfirmPassword""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 129.0.0.0,,,03-10-2024 09:12:27,03-10-2024 09:12:27,0.294s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Email_Email""), ""sample@gmail.com"")",Chrome 129.0.0.0,,,03-10-2024 09:12:27,03-10-2024 09:12:28,0.535s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Roles_k-input k-readonly""))",Chrome 129.0.0.0,,,03-10-2024 09:12:28,03-10-2024 09:12:28,0.308s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Roles_k-input k-readonly""), Keys.chord(ENTER))",Chrome 129.0.0.0,,,03-10-2024 09:12:28,03-10-2024 09:12:29,0.460s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Admin_flex-list-action""))",Chrome 129.0.0.0,,,03-10-2024 09:12:29,03-10-2024 09:12:30,0.803s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li_1""))",Chrome 129.0.0.0,,,03-10-2024 09:12:30,03-10-2024 09:12:30,0.516s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_Log off""))",Chrome 129.0.0.0,,,03-10-2024 09:12:30,03-10-2024 09:12:32,1.537s,PASSED
,,,,,,,
Test Cases/EasyClaimLoginCreatedAccountAndConnect,Chrome 129.0.0.0,,,03-10-2024 09:12:32,03-10-2024 09:12:36,3.900s,PASSED
"navigateToUrl(""http://172.30.1.26/DRG_TEST/Account/Login?ReturnUrl=%2FDRG_TEST%2FConnect%3FReturnUrl%3D%252FDRG_TEST%252FAccount%252FLogOff"")",Chrome 129.0.0.0,,,03-10-2024 09:12:32,03-10-2024 09:12:32,0.130s,PASSED
"setText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Username_Username""), ""patcheadmin3"")",Chrome 129.0.0.0,,,03-10-2024 09:12:32,03-10-2024 09:12:33,0.789s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 129.0.0.0,,,03-10-2024 09:12:33,03-10-2024 09:12:33,0.289s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Password_submitBtn""))",Chrome 129.0.0.0,,,03-10-2024 09:12:33,03-10-2024 09:12:33,0.442s,PASSED
"navigateToUrl(""http://172.30.1.26/DRG_TEST/Connect?ReturnUrl=%2FDRG_TEST%2FConnect%3FReturnUrl%3D%252FDRG_TEST%252FAccount%252FLogOff"")",Chrome 129.0.0.0,,,03-10-2024 09:12:33,03-10-2024 09:12:34,0.270s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Username_Username""))",Chrome 129.0.0.0,,,03-10-2024 09:12:34,03-10-2024 09:12:34,0.797s,PASSED
"setText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Username_Username""), ""PRO4A_DEPTMCAH_JMC_01"")",Chrome 129.0.0.0,,,03-10-2024 09:12:34,03-10-2024 09:12:35,0.530s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Password_Password""), ""Ov4DKeIvXLiGp9jFpjbR/w=="")",Chrome 129.0.0.0,,,03-10-2024 09:12:35,03-10-2024 09:12:35,0.296s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Password_k-button k-primary""))",Chrome 129.0.0.0,,,03-10-2024 09:12:35,03-10-2024 09:12:36,0.272s,PASSED
,,,,,,,
Test Cases/EasyClaimLegacyFileClaiming,Chrome 129.0.0.0,,,03-10-2024 09:12:36,03-10-2024 09:12:56,20.398s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/span_Claims""))",Chrome 129.0.0.0,,,03-10-2024 09:12:36,03-10-2024 09:12:37,1.516s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,03-10-2024 09:12:37,03-10-2024 09:12:42,5.045s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_Home - Easy Claims/a_File Claim""))",Chrome 129.0.0.0,,,03-10-2024 09:12:42,03-10-2024 09:12:43,0.621s,PASSED
"navigateToUrl(""http://172.30.1.26/DRG_TEST/Claim/Create"")",Chrome 129.0.0.0,,,03-10-2024 09:12:43,03-10-2024 09:12:43,0.337s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_MemberPIN""))",Chrome 129.0.0.0,,,03-10-2024 09:12:43,03-10-2024 09:12:45,1.451s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_MemberPIN""), ""05-201601758-2"")",Chrome 129.0.0.0,,,03-10-2024 09:12:45,03-10-2024 09:12:45,0.306s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/div_MemberGender_DefaultMaleFemale""))",Chrome 129.0.0.0,,,03-10-2024 09:12:45,03-10-2024 09:12:45,0.271s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/div_kendo.syncReady(function()jQuery(Member_da9fb1""))",Chrome 129.0.0.0,,,03-10-2024 09:12:45,03-10-2024 09:12:45,0.262s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_fetchMemberBtn""))",Chrome 129.0.0.0,,,03-10-2024 09:12:45,03-10-2024 09:12:46,0.302s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Male_MemberGender""))",Chrome 129.0.0.0,,,03-10-2024 09:12:46,03-10-2024 09:12:47,0.799s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/textarea_Mailing Address_MailingAddress""), ""mail@gmail.com"")",Chrome 129.0.0.0,,,03-10-2024 09:12:47,03-10-2024 09:12:47,0.378s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Zip Code_ZipCode""))",Chrome 129.0.0.0,,,03-10-2024 09:12:47,03-10-2024 09:12:47,0.269s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Zip Code_ZipCode""), ""1128"")",Chrome 129.0.0.0,,,03-10-2024 09:12:47,03-10-2024 09:12:47,0.280s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/span_Select One_k-select""))",Chrome 129.0.0.0,,,03-10-2024 09:12:47,03-10-2024 09:12:48,0.286s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/li_Individually Paying""))",Chrome 129.0.0.0,,,03-10-2024 09:12:48,03-10-2024 09:12:48,0.481s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/span_Select One_k-icon k-i-arrow-60-down""))",Chrome 129.0.0.0,,,03-10-2024 09:12:48,03-10-2024 09:12:49,0.501s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/li_Member (Self)""))",Chrome 129.0.0.0,,,03-10-2024 09:12:49,03-10-2024 09:12:49,0.505s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Admission Date and Time_AdmissionDateTime""), ""9/23/2024 12:00 AM"")",Chrome 129.0.0.0,,,03-10-2024 09:12:49,03-10-2024 09:12:50,0.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Discharge Date and Time_DischargeDateTime""), ""9/24/2024 11:00 PM"")",Chrome 129.0.0.0,,,03-10-2024 09:12:50,03-10-2024 09:12:50,0.282s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Save for E-Claims_IsFinal""))",Chrome 129.0.0.0,,,03-10-2024 09:12:50,03-10-2024 09:12:51,0.483s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""))",Chrome 129.0.0.0,,,03-10-2024 09:12:51,03-10-2024 09:12:51,0.494s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""), ""DRGTRANS4"")",Chrome 129.0.0.0,,,03-10-2024 09:12:51,03-10-2024 09:12:51,0.256s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""))",Chrome 129.0.0.0,,,03-10-2024 09:12:51,03-10-2024 09:12:52,0.375s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Claim Number_ClaimNumber""), ""DRGCLAIMS4"")",Chrome 129.0.0.0,,,03-10-2024 09:12:52,03-10-2024 09:12:52,0.285s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Please ensure that all of the entered_eacd21""))",Chrome 129.0.0.0,,,03-10-2024 09:12:52,03-10-2024 09:12:52,0.313s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_PBEF - Easy Claims/input_Generating and printing of this form _08f184""))",Chrome 129.0.0.0,,,03-10-2024 09:12:52,03-10-2024 09:12:54,1.309s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_PBEF - Easy Claims/input_Generating and printing of this form _e07ca8""))",Chrome 129.0.0.0,,,03-10-2024 09:12:54,03-10-2024 09:12:54,0.912s,PASSED
"navigateToUrl(""http://172.30.1.26/DRG_TEST/Claim/Eligibility?forEditing=False"")",Chrome 129.0.0.0,,,03-10-2024 09:12:54,03-10-2024 09:12:55,0.286s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Please ensure that all of the entered_eacd21""))",Chrome 129.0.0.0,,,03-10-2024 09:12:55,03-10-2024 09:12:56,1.196s,PASSED
