Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Username_ConnectUserName""), ""PRO4A_DEPTMCAH_JMC_01"")",Chrome 130.0.0.0,,,28-10-2024 11:34:51,28-10-2024 11:34:52,0.872s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_ConnectPassword""), ""Ov4DKeIvXLiGp9jFpjbR/w=="")",Chrome 130.0.0.0,,,28-10-2024 11:34:52,28-10-2024 11:34:52,0.308s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_k-button k-primary""))",Chrome 130.0.0.0,,,28-10-2024 11:34:52,28-10-2024 11:34:53,0.308s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Hospital Code                          _698c28""))",Chrome 130.0.0.0,,,28-10-2024 11:34:53,28-10-2024 11:34:56,3.135s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Hospital Email_Hospital.HospitalEmail""), ""peter@gmail.com"")",Chrome 130.0.0.0,,,28-10-2024 11:34:56,28-10-2024 11:34:56,0.550s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Hospital Code                          _698c28""))",Chrome 130.0.0.0,,,28-10-2024 11:34:56,28-10-2024 11:34:56,0.279s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li""))",Chrome 130.0.0.0,,,28-10-2024 11:34:56,28-10-2024 11:34:57,0.313s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_User Management""))",Chrome 130.0.0.0,,,28-10-2024 11:34:57,28-10-2024 11:34:58,0.836s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_samplegmail.com_addUserBtn""))",Chrome 130.0.0.0,,,28-10-2024 11:34:58,28-10-2024 11:34:58,0.370s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_SELECT ONE_k-icon k-i-arrow-60-down""))",Chrome 130.0.0.0,,,28-10-2024 11:34:58,28-10-2024 11:34:59,0.651s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li_Dr. Erlinda P. Tolentino Medical Clinic _78c317""))",Chrome 130.0.0.0,,,28-10-2024 11:34:59,28-10-2024 11:34:59,0.498s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Username_Username""), ""patcheadmin3"")",Chrome 130.0.0.0,,,28-10-2024 11:34:59,28-10-2024 11:35:00,0.765s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 130.0.0.0,,,28-10-2024 11:35:00,28-10-2024 11:35:00,0.298s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Confirm password_ConfirmPassword""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 130.0.0.0,,,28-10-2024 11:35:00,28-10-2024 11:35:01,0.294s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Email_Email""), ""sample@gmail.com"")",Chrome 130.0.0.0,,,28-10-2024 11:35:01,28-10-2024 11:35:01,0.539s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Roles_k-input k-readonly""))",Chrome 130.0.0.0,,,28-10-2024 11:35:01,28-10-2024 11:35:01,0.291s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Roles_k-input k-readonly""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,28-10-2024 11:35:01,28-10-2024 11:35:02,0.465s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Admin_flex-list-action""))",Chrome 130.0.0.0,,,28-10-2024 11:35:02,28-10-2024 11:35:06,3.846s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li_1""))",Chrome 130.0.0.0,,,28-10-2024 11:35:06,28-10-2024 11:35:06,0.532s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_Log off""))",Chrome 130.0.0.0,,,28-10-2024 11:35:06,28-10-2024 11:35:09,2.857s,PASSED
,,,,,,,
Test Cases/EasyClaimLoginCreatedAccountAndConnect,Chrome 130.0.0.0,,,28-10-2024 11:35:09,28-10-2024 11:35:15,6.002s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Account/Login?ReturnUrl=%2FOPSUI.EasyClaims.Legacy%2F"")",Chrome 130.0.0.0,,,28-10-2024 11:35:09,28-10-2024 11:35:09,0.175s,PASSED
"setText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Username_Username""), ""patcheadmin3"")",Chrome 130.0.0.0,,,28-10-2024 11:35:09,28-10-2024 11:35:10,0.750s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 130.0.0.0,,,28-10-2024 11:35:10,28-10-2024 11:35:10,0.296s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Login - Easy Claims/input_Password_submitBtn""))",Chrome 130.0.0.0,,,28-10-2024 11:35:10,28-10-2024 11:35:11,0.568s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Connect?ReturnUrl=%2FOPSUI.EasyClaims.Legacy%2F"")",Chrome 130.0.0.0,,,28-10-2024 11:35:11,28-10-2024 11:35:13,1.923s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Username_Username""))",Chrome 130.0.0.0,,,28-10-2024 11:35:13,28-10-2024 11:35:14,1.044s,PASSED
"setText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Username_Username""), ""PRO4A_DEPTMCAH_JMC_01"")",Chrome 130.0.0.0,,,28-10-2024 11:35:14,28-10-2024 11:35:14,0.536s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Password_Password""), ""Ov4DKeIvXLiGp9jFpjbR/w=="")",Chrome 130.0.0.0,,,28-10-2024 11:35:14,28-10-2024 11:35:15,0.304s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/input_Password_k-button k-primary""))",Chrome 130.0.0.0,,,28-10-2024 11:35:15,28-10-2024 11:35:15,0.274s,PASSED
,,,,,,,
Test Cases/EasyClaimLegacyFileClaiming_CheckEligibility,Chrome 130.0.0.0,,,28-10-2024 11:35:15,28-10-2024 11:35:39,24.086s,PASSED
"click(findTestObject(""Object Repository/Page_LoginAccountCreatedAndConnect/Page_Connect - Easy Claims/span_Claims""))",Chrome 130.0.0.0,,,28-10-2024 11:35:15,28-10-2024 11:35:17,1.770s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 130.0.0.0,,,28-10-2024 11:35:17,28-10-2024 11:35:22,5.047s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_Home - Easy Claims/a_File Claim""))",Chrome 130.0.0.0,,,28-10-2024 11:35:22,28-10-2024 11:35:23,0.812s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Claim/Create"")",Chrome 130.0.0.0,,,28-10-2024 11:35:23,28-10-2024 11:35:24,1.482s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_MemberPIN""))",Chrome 130.0.0.0,,,28-10-2024 11:35:24,28-10-2024 11:35:26,1.501s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_MemberPIN""), ""05-025405092-7"")",Chrome 130.0.0.0,,,28-10-2024 11:35:26,28-10-2024 11:35:26,0.339s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/div_MemberGender_DefaultMaleFemale""))",Chrome 130.0.0.0,,,28-10-2024 11:35:26,28-10-2024 11:35:26,0.261s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/div_kendo.syncReady(function()jQuery(Member_da9fb1""))",Chrome 130.0.0.0,,,28-10-2024 11:35:26,28-10-2024 11:35:27,0.261s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_PIN_fetchMemberBtn""))",Chrome 130.0.0.0,,,28-10-2024 11:35:27,28-10-2024 11:35:27,0.297s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Male_MemberGender""))",Chrome 130.0.0.0,,,28-10-2024 11:35:27,28-10-2024 11:35:28,1.020s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/textarea_Mailing Address_MailingAddress""), ""mail@gmail.com"")",Chrome 130.0.0.0,,,28-10-2024 11:35:28,28-10-2024 11:35:28,0.286s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Zip Code_ZipCode""))",Chrome 130.0.0.0,,,28-10-2024 11:35:28,28-10-2024 11:35:29,0.281s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Zip Code_ZipCode""), ""1128"")",Chrome 130.0.0.0,,,28-10-2024 11:35:29,28-10-2024 11:35:29,0.263s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/span_Select One_k-select""))",Chrome 130.0.0.0,,,28-10-2024 11:35:29,28-10-2024 11:35:29,0.292s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/li_Individually Paying""))",Chrome 130.0.0.0,,,28-10-2024 11:35:29,28-10-2024 11:35:30,0.497s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/span_Select One_k-icon k-i-arrow-60-down""))",Chrome 130.0.0.0,,,28-10-2024 11:35:30,28-10-2024 11:35:30,0.504s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/li_Member (Self)""))",Chrome 130.0.0.0,,,28-10-2024 11:35:30,28-10-2024 11:35:31,0.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Admission Date and Time_AdmissionDateTime""), ""9/23/2024 12:00 AM"")",Chrome 130.0.0.0,,,28-10-2024 11:35:31,28-10-2024 11:35:31,0.515s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Discharge Date and Time_DischargeDateTime""), ""9/24/2024 11:00 PM"")",Chrome 130.0.0.0,,,28-10-2024 11:35:31,28-10-2024 11:35:31,0.278s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Save for E-Claims_IsFinal""))",Chrome 130.0.0.0,,,28-10-2024 11:35:31,28-10-2024 11:35:32,0.480s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""))",Chrome 130.0.0.0,,,28-10-2024 11:35:32,28-10-2024 11:35:32,0.498s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""), ""DRGTRANS10"")",Chrome 130.0.0.0,,,28-10-2024 11:35:32,28-10-2024 11:35:33,0.255s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Transmittal Number_TransmittalNo""))",Chrome 130.0.0.0,,,28-10-2024 11:35:33,28-10-2024 11:35:33,0.374s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Claim Number_ClaimNumber""), ""DRGCLAIMS10"")",Chrome 130.0.0.0,,,28-10-2024 11:35:33,28-10-2024 11:35:33,0.283s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Please ensure that all of the entered_eacd21""))",Chrome 130.0.0.0,,,28-10-2024 11:35:33,28-10-2024 11:35:34,0.305s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_PBEF - Easy Claims/input_Generating and printing of this form _08f184""))",Chrome 130.0.0.0,,,28-10-2024 11:35:34,28-10-2024 11:35:36,1.951s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_PBEF - Easy Claims/input_Generating and printing of this form _e07ca8""))",Chrome 130.0.0.0,,,28-10-2024 11:35:36,28-10-2024 11:35:37,1.544s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Claim/Eligibility?forEditing=False"")",Chrome 130.0.0.0,,,28-10-2024 11:35:37,28-10-2024 11:35:37,0.331s,PASSED
"click(findTestObject(""Object Repository/Page_ClaimFiling - Easy Claims/Page_File Claim - Easy Claims/input_Please ensure that all of the entered_eacd21""))",Chrome 130.0.0.0,,,28-10-2024 11:35:37,28-10-2024 11:35:39,1.751s,PASSED
,,,,,,,
Test Cases/EasyClaimLegacyFileClaiming_ConfinementInformation,Chrome 130.0.0.0,,,28-10-2024 11:37:00,28-10-2024 11:37:32,32.439s,FAILED
"click(findTestObject(""Object Repository/ClaimFiling_ConfinementInfo/Page_Confinement Information - Easy Claims/input_Yes_PatientReferred""))",Chrome 130.0.0.0,,,28-10-2024 11:37:00,28-10-2024 11:37:32,32.360s,FAILED
